#Gene	Name/Description	Isoforms	2 T1 MeanExpLevel	2 T2 MeanExpLevel	2 T3 MeanExpLevel
RBM38	RBM38	1	29.07	30.62	22.54
RBM39	RBM39	11	1874.09	2077.88	2152.82
RBM41	RBM41	2	80.3	91.51	95.97
RBM42	RBM42	2	190.3	143.35	153.64
RBM43	RBM43	3	120.65	105.3	95.59
RBM45	RBM45	5	144.92	167.09	160.8
RBM47	RBM47	3	441.96	410.35	489.68
RBM48	RBM48	2	67.45	75.79	67.37
RBM5	RBM5	10	865.39	820.81	987.63
RBM6	RBM6	9	672.06	707.51	839.31
RBM7	RBM7	1	74.47	86.37	76.79
RBM8A	RBM8A	4	187.83	211.27	226.72
RBMS1	RBMS1	11	348.69	356.34	391.87
RBMS2	RBMS2	8	579.26	485.4	344.12
RBMS3	RBMS3	5	184.4	182.67	166.49
RBMX	RBMX	9	835.96	1001.88	1055.48
RBMX2	RBMX2	3	220.87	202.35	246.73
RBP1	RBP1	1	845.46	893.15	786.38
RBP4	RBP4	1	66830.63	68236.37	45594.44
RBP5	RBP5	4	372.83	289.08	370.91
RBPJ	RBPJ	7	323.78	362.86	566.24
RBPMS	RBPMS	4	236.04	223.74	219.13
RBPMS2	RBPMS2	1	17.31	11.98	11.29
RBSN	RBSN	1	139.06	165.04	197.66
RBX1	RBX1	6	336.45	384.98	358.56
RC3H1	RC3H1	6	607.79	669.95	613.85
RC3H2	RC3H2	3	445.56	527.77	568.12
RCAN1	RCAN1	2	36.37	40.69	42.81
RCAN3	RCAN3	1	24.95	21.93	26.91
RCBTB1	RCBTB1	4	120.19	125.84	95.03
RCBTB2	RCBTB2	3	68.83	47.16	69.39
RCC1	RCC1	3	81.22	86.0	96.04
RCC1L	RCC1L	2	185.82	170.71	173.97
RCC2	RCC2	2	93.01	89.6	77.28
RCCD1	RCCD1	2	59.29	47.33	54.83
RCE1	RCE1	2	57.25	49.51	59.43
RCHY1	RCHY1	3	55.13	57.55	75.36
RCL1	RCL1	15	1227.83	1330.92	1282.27
RCL1_JAK2	RCL1_JAK2	1	44.25	56.43	43.82
RCN1	RCN1	3	153.91	176.81	221.98
RCN2	RCN2	2	83.86	94.11	72.08
RCN3	RCN3	1	22.8	21.75	25.05
RCOR1	RCOR1	2	287.72	264.71	321.58
RCOR3	RCOR3	4	215.35	217.74	198.07
RCSD1	RCSD1	5	180.65	158.83	146.03
RDH10	RDH10	3	429.01	474.54	361.05
RDH13	RDH13	1	37.51	38.97	22.97
RDH14	RDH14	1	165.41	186.92	182.17
RDH16	RDH16	3	226.05	255.77	56.24
RDH5	RDH5	1	28.24	26.46	19.33
RDX	RDX	4	1308.17	1448.17	1569.42
REC8	REC8	1	44.92	28.35	35.33
RECK	RECK	1	23.66	24.66	16.24
RECQL	RECQL	3	62.74	66.75	107.44
RECQL5	RECQL5	4	111.81	85.04	97.29
REEP1	REEP1	1	35.89	26.9	20.6
REEP3	REEP3	4	979.59	1136.73	838.77
REEP4	REEP4	2	116.63	89.02	48.56
REEP5	REEP5	4	2441.73	2656.04	1776.76
REEP6	REEP6	8	1312.51	1019.03	913.17
REL	REL	1	57.49	54.41	66.87
RELA	RELA	1	241.58	198.07	229.75
RELB	RELB	1	20.45	19.33	25.07
RELCH	RELCH	8	503.79	516.73	467.58
RELL1	RELL1	2	42.4	45.07	42.82
RELN	RELN	1	2637.59	2535.25	1964.73
RENBP	RENBP	4	285.09	286.93	172.14
REP15	REP15	1	21.79	26.78	30.0
REPIN1	REPIN1	2	149.45	105.4	162.09
REPS1	REPS1	3	199.53	191.62	226.72
REPS2	REPS2	2	30.69	11.85	31.65
RER1	RER1	4	561.08	619.61	441.54
RERE	RERE	6	444.78	395.93	474.62
RERG	RERG	1	15.48	17.78	22.42
REST	REST	1	274.41	274.53	297.69
RETREG1	RETREG1	5	445.97	928.12	631.69
RETREG2	RETREG2	1	614.31	594.9	523.46
RETREG3	RETREG3	2	483.55	434.87	416.22
REV1	REV1	10	282.86	325.36	343.12
REV3L	REV3L	6	506.08	554.12	473.24
REX1BD	REX1BD	2	110.69	131.17	138.72
REXO1	REXO1	1	68.47	63.07	72.44
REXO2	REXO2	1	47.17	48.82	33.89
REXO4	REXO4	2	68.33	53.87	54.62
RFC1	RFC1	4	1286.27	1070.04	1176.73
RFC2	RFC2	3	95.1	88.87	109.43
RFC3	RFC3	1	10.52	12.64	15.71
RFC4	RFC4	1	19.0	22.54	25.48
RFC5	RFC5	3	79.75	80.88	100.42
RFESD	RFESD	1	13.64	14.79	13.42
RFFL	RFFL	5	286.5	228.0	172.91
RFK	RFK	5	659.66	808.14	408.33
RFNG	RFNG	2	591.37	583.17	453.76
RFT1	RFT1	2	70.55	76.54	61.88
RFTN1	RFTN1	1	32.66	36.34	26.62
RFWD3	RFWD3	4	362.9	383.42	355.88
RFX1	RFX1	2	41.18	35.12	38.81
RFX3	RFX3	4	73.79	64.18	75.9
RFX5	RFX5	2	84.67	90.72	84.75
RFX7	RFX7	1	183.7	175.37	201.4
RFXANK	RFXANK	1	11.36	15.28	11.14
RFXAP	RFXAP	1	37.21	46.99	36.01
RGCC	RGCC	1	635.52	607.5	161.99
RGL1	RGL1	4	319.11	347.15	254.24
RGL2	RGL2	3	46.48	55.91	29.37
RGMB	RGMB	1	44.4	41.37	30.03
RGN	RGN	7	11444.91	10634.34	8299.49
RGP1	RGP1	3	54.37	43.95	52.31
RGS10	RGS10	2	28.9	35.09	21.22
RGS12	RGS12	2	47.1	36.97	46.23
RGS14	RGS14	6	248.45	241.44	327.62
RGS16	RGS16	2	130.74	123.48	268.02
RGS19	RGS19	1	18.0	14.4	11.05
RGS2	RGS2	1	48.08	54.76	52.43
RGS3	RGS3	2	56.15	52.95	35.51
RGS4	RGS4	1	46.51	50.9	36.5
RGS5	RGS5	2	909.87	880.71	504.14
RGS7BP	RGS7BP	2	118.16	175.12	186.93
RGS8	RGS8	2	82.97	77.97	40.47
RHBDD1	RHBDD1	4	167.52	170.35	145.65
RHBDD2	RHBDD2	3	84.04	59.4	56.87
RHBDD3	RHBDD3	1	17.13	10.03	8.31
RHBDF1	RHBDF1	2	147.4	131.95	124.7
RHBDF2	RHBDF2	2	55.77	31.09	29.72
RHBDL1	RHBDL1	2	79.3	55.08	64.63
RHBG	RHBG	1	135.9	129.21	54.17
RHEB	RHEB	5	388.81	432.7	382.46
RHOA	RHOA	8	1267.14	1236.17	1432.74
RHOB	RHOB	2	298.74	523.12	961.98
RHOBTB1	RHOBTB1	14	592.98	642.77	777.31
RHOBTB2	RHOBTB2	2	72.56	59.99	55.42
RHOBTB3	RHOBTB3	2	218.44	257.18	349.84
RHOC	RHOC	1	307.13	285.64	221.86
RHOD	RHOD	1	42.87	38.82	35.49
RHOF	RHOF	8	284.49	195.57	142.78
RHOG	RHOG	1	87.29	57.69	52.81
RHOQ	RHOQ	1	99.01	101.32	63.91
RHOT1	RHOT1	5	200.22	204.65	191.17
RHOT2	RHOT2	5	222.65	129.64	176.24
RHOU	RHOU	2	687.32	936.98	1154.83
RHPN2	RHPN2	2	599.28	590.48	565.5
RIC1	RIC1	2	512.89	461.95	413.54
RIC3	RIC3	1	19.63	30.43	5.23
RIC8A	RIC8A	2	123.11	119.23	124.8
RIC8B	RIC8B	3	75.23	79.13	104.8
RICTOR	RICTOR	6	889.55	981.04	816.57
RIDA	RIDA	3	6549.79	6926.2	3710.86
RIF1	RIF1	5	452.75	482.15	517.0
RIIAD1	RIIAD1	2	42.95	39.14	38.86
RILP	RILP	1	45.2	31.47	14.33
RILPL1	RILPL1	1	47.46	46.76	31.1
RILPL2	RILPL2	1	28.02	28.85	18.66
RIMKLB	RIMKLB	2	55.25	46.72	69.35
RIMKLB_LOC113257924	RIMKLB_LOC113257924	3	133.74	117.37	139.2
RIMS1	RIMS1	5	86.82	93.67	180.96
RIMS2	RIMS2	1	31.64	37.48	44.77
RIN1	RIN1	1	41.79	47.89	47.88
RIN2	RIN2	12	470.73	503.52	1018.42
RIN3	RIN3	2	49.29	36.88	48.87
RING1	RING1	4	132.99	135.83	157.58
RINT1	RINT1	4	128.57	132.08	139.65
RIOK1	RIOK1	5	166.52	197.02	207.05
RIOK2	RIOK2	4	185.1	191.37	197.87
RIOK3	RIOK3	10	722.95	771.46	679.73
RIOX1	RIOX1	2	97.46	95.84	63.46
RIOX2	RIOX2	2	58.02	62.1	42.96
RIPK1	RIPK1	4	523.51	524.0	450.81
RIPK2	RIPK2	3	151.13	153.98	154.48
RIPK3	RIPK3	1	29.38	38.19	37.89
RIPK4	RIPK4	2	74.44	70.61	102.07
RIPOR1	RIPOR1	3	67.67	53.34	59.86
RIPOR2	RIPOR2	1	11.11	11.16	18.53
RIPOR3	RIPOR3	4	251.8	178.56	170.79
RIPPLY1	RIPPLY1	2	216.17	164.64	151.98
RIT1	RIT1	3	231.8	263.49	201.18
RITA1	RITA1	1	12.81	21.84	14.58
RLF	RLF	2	286.42	322.56	318.11
RLIM	RLIM	2	606.71	671.65	587.53
RMC1	RMC1	4	177.12	171.32	151.93
RMDN1	RMDN1	5	241.03	331.92	407.44
RMDN2	RMDN2	6	917.75	891.96	811.06
RMDN3	RMDN3	5	151.02	163.09	152.47
RMI1	RMI1	2	57.51	57.64	62.34
RMND1	RMND1	6	176.19	177.67	196.69
RMND5A	RMND5A	4	1561.04	1529.1	1094.6
RMND5B	RMND5B	2	61.98	58.45	69.56
RNASEH1	RNASEH1	4	80.93	93.87	85.94
RNASEH2B	RNASEH2B	2	70.73	76.79	82.2
RNASEH2C	RNASEH2C	1	89.12	85.65	66.27
RNASEK	RNASEK	2	71.92	62.44	63.5
RNASEL	RNASEL	2	298.36	328.16	397.75
RNASET2	RNASET2	1	237.69	258.31	164.21
RND1	RND1	1	46.37	16.73	17.22
RND3	RND3	4	309.51	318.46	449.4
RNF10	RNF10	8	713.38	588.94	580.79
RNF11	RNF11	1	253.17	338.62	267.74
RNF111	RNF111	6	222.88	233.8	291.09
RNF113A	RNF113A	1	33.27	42.48	18.95
RNF114	RNF114	3	320.1	345.25	316.52
RNF115	RNF115	5	564.3	627.32	528.78
RNF121	RNF121	2	90.6	93.44	113.67
RNF122	RNF122	1	16.34	21.58	17.37
RNF123	RNF123	12	373.5	251.89	244.35
RNF125	RNF125	9	867.7	1202.45	1612.28
RNF126	RNF126	1	57.56	37.2	59.78
RNF128	RNF128	1	215.07	235.71	237.02
RNF13	RNF13	13	1143.79	1100.97	607.63
RNF130	RNF130	1	749.69	1047.6	1216.11
RNF135	RNF135	1	46.54	44.13	25.01
RNF138	RNF138	5	97.8	110.56	126.28
RNF139	RNF139	1	289.15	281.53	274.61
RNF14	RNF14	8	369.16	420.98	328.94
RNF141	RNF141	10	415.08	420.09	398.85
RNF144A	RNF144A	4	290.74	275.55	270.79
RNF144B	RNF144B	3	202.62	273.13	297.97
RNF145	RNF145	5	98.24	152.23	103.87
RNF146	RNF146	6	201.51	201.64	211.02
RNF148	RNF148	1	14.88	26.42	35.61
RNF149	RNF149	2	347.5	357.68	280.42
RNF152	RNF152	3	748.79	867.82	772.02
RNF166	RNF166	1	50.28	53.05	49.61
RNF167	RNF167	9	323.23	246.83	240.01
RNF168	RNF168	4	196.62	192.65	194.07
RNF169	RNF169	1	154.08	165.2	174.71
RNF170	RNF170	8	288.79	331.47	327.74
RNF181	RNF181	1	153.82	163.88	147.51
RNF185	RNF185	1	282.56	296.83	313.26
RNF187	RNF187	1	136.24	129.79	94.19
RNF19A	RNF19A	9	1363.94	1568.37	1394.7
RNF19B	RNF19B	1	92.07	85.7	73.01
RNF2	RNF2	4	60.07	69.77	95.29
RNF20	RNF20	7	412.97	408.43	364.18
RNF207	RNF207	1	16.14	10.56	26.03
RNF213	RNF213	2	1186.18	1009.38	916.33
RNF214	RNF214	2	139.63	116.78	122.4
RNF215	RNF215	1	15.0	17.31	11.25
RNF216	RNF216	11	712.29	745.35	716.16
RNF217	RNF217	1	264.11	260.92	295.39
RNF219	RNF219	2	147.1	158.04	145.88
RNF220	RNF220	2	98.39	93.71	123.22
RNF24	RNF24	1	39.96	38.94	40.4
RNF25	RNF25	1	21.97	29.38	24.41
RNF26	RNF26	1	71.37	51.2	54.41
RNF31	RNF31	7	195.35	161.53	172.07
RNF32	RNF32	1	104.81	86.93	129.03
RNF34	RNF34	3	110.45	103.28	52.89
RNF38	RNF38	6	196.43	222.41	299.05
RNF4	RNF4	2	234.83	258.6	244.59
RNF40	RNF40	4	247.29	264.28	246.91
RNF41	RNF41	3	177.97	180.0	185.17
RNF43	RNF43	3	127.9	128.34	270.03
RNF44	RNF44	3	107.09	89.38	85.03
RNF5	RNF5	2	216.65	198.47	242.59
RNF6	RNF6	6	256.2	255.93	283.69
RNF7	RNF7	1	72.65	84.67	83.41
RNF8	RNF8	2	127.03	139.54	142.95
RNFT1	RNFT1	4	116.75	141.6	144.0
RNGTT	RNGTT	3	195.63	235.95	265.37
RNLS	RNLS	4	77.68	92.74	74.55
RNMT	RNMT	2	217.28	259.24	235.91
RNPC3	RNPC3	3	114.23	116.19	142.23
RNPEP	RNPEP	1	112.85	105.86	136.56
RNPEPL1	RNPEPL1	2	207.36	172.25	141.66
RNPS1	RNPS1	5	294.85	283.76	266.52
ROBO1	ROBO1	2	45.67	30.07	42.03
ROBO2	ROBO2	2	1789.22	1990.41	2732.35
ROBO4	ROBO4	1	47.14	40.03	41.47
ROCK1	ROCK1	5	574.0	572.03	597.77
ROCK2	ROCK2	1	437.11	498.04	576.34
ROGDI	ROGDI	1	46.33	48.56	55.05
ROM1	ROM1	1	17.76	18.45	15.98
ROMO1	ROMO1	2	751.97	825.78	636.75
ROR1	ROR1	1	24.39	20.85	44.67
RORA	RORA	2	316.03	328.1	205.47
RORC	RORC	8	1119.82	940.06	1004.24
RP2	RP2	3	194.74	223.34	165.67
RPA1	RPA1	8	469.69	446.53	426.33
RPA2	RPA2	1	62.34	63.23	95.17
RPA3	RPA3	1	95.32	119.29	89.1
RPA4	RPA4	1	21.03	24.16	44.52
RPAIN	RPAIN	1	16.56	12.65	11.99
RPAP1	RPAP1	4	91.94	76.29	88.24
RPAP2	RPAP2	4	136.82	181.95	179.03
RPAP3	RPAP3	1	28.34	27.17	34.87
RPAP3_LOC113257690	RPAP3_LOC113257690	1	75.52	86.25	113.02
RPE	RPE	5	407.0	422.38	399.47
RPF1	RPF1	11	282.69	333.81	332.04
RPF2	RPF2	2	54.21	75.54	82.26
RPGR	RPGR	3	67.02	68.72	68.24
RPGRIP1L	RPGRIP1L	1	17.81	13.18	15.07
RPIA	RPIA	2	58.62	59.11	59.04
RPL10	RPL10	5	6958.24	7975.06	9313.37
RPL10A	RPL10A	4	2632.4	3116.03	3440.39
RPL11	RPL11	3	2274.41	2797.64	3175.95
RPL12	RPL12	1	1779.05	2418.68	2978.28
RPL13	RPL13	1	1289.95	1527.57	1800.24
RPL13A	RPL13A	3	4007.25	4369.7	6045.02
RPL14	RPL14	3	3029.46	3994.54	4519.45
RPL15	RPL15	4	3468.9	3984.72	3436.47
RPL17	RPL17	4	3515.23	4426.84	4664.48
RPL18	RPL18	2	1249.87	1387.46	1481.11
RPL18A	RPL18A	2	1903.17	2017.07	2494.02
RPL19	RPL19	1	3018.77	3734.11	3559.72
RPL21	RPL21	2	3148.14	3981.9	4794.28
RPL22	RPL22	2	769.2	1023.04	1278.16
RPL22L1	RPL22L1	3	314.38	349.55	222.04
RPL23	RPL23	2	3545.88	4525.16	4987.3
RPL23A	RPL23A	2	1543.74	1865.5	2002.72
RPL24	RPL24	2	1600.71	2089.22	2218.37
RPL26	RPL26	2	1849.61	2594.36	2745.28
RPL26L1	RPL26L1	1	74.12	66.32	71.91
RPL27	RPL27	2	1624.53	1932.84	2049.73
RPL27A	RPL27A	1	4071.62	5354.94	7362.55
RPL28	RPL28	2	993.24	947.77	1244.22
RPL29	RPL29	1	1489.48	1696.65	2071.22
RPL3	RPL3	5	4444.27	5046.06	6529.1
RPL30	RPL30	3	1662.92	2207.24	2565.81
RPL31	RPL31	2	1427.21	1798.97	2020.27
RPL32	RPL32	2	2194.45	2850.62	3334.57
RPL34	RPL34	3	1570.9	1997.85	2226.06
RPL35	RPL35	2	1600.64	2009.08	2507.48
RPL35A	RPL35A	4	1411.98	1763.66	2165.45
RPL36	RPL36	1	985.62	1245.37	1517.21
RPL36A	RPL36A	1	1619.27	2141.73	2663.37
RPL36AL	RPL36AL	2	422.01	497.65	629.71
RPL37	RPL37	1	2236.58	3016.24	3287.24
RPL37A	RPL37A	2	1754.15	2283.81	2162.67
RPL38	RPL38	4	721.99	818.99	931.34
RPL39	RPL39	1	1232.29	1536.28	1475.16
RPL4	RPL4	3	5953.11	7042.95	7392.29
RPL5	RPL5	7	5118.93	6730.01	7250.44
RPL6	RPL6	5	3844.98	4594.92	4736.35
RPL7	RPL7	1	4490.54	5863.12	5419.96
RPL7A	RPL7A	1	3195.24	3700.58	4546.11
RPL7L1	RPL7L1	6	373.68	432.19	407.29
RPL8	RPL8	2	1672.76	1613.61	2061.09
RPL9	RPL9	2	3880.34	4768.06	5455.48
RPLP0	RPLP0	2	5572.2	6699.05	6573.29
RPLP1	RPLP1	1	2255.59	2745.39	2846.91
RPLP2	RPLP2	1	1350.14	1597.77	2532.69
RPN1	RPN1	6	1274.34	1289.85	1634.88
RPN2	RPN2	9	1055.86	1133.05	1125.42
RPP14	RPP14	1	16.21	13.54	10.76
RPP25L	RPP25L	1	68.09	84.71	69.75
RPP30	RPP30	1	21.06	23.32	25.65
RPP38	RPP38	2	140.39	181.26	111.68
RPP40	RPP40	1	76.6	86.32	57.25
RPRD1A	RPRD1A	7	299.39	242.3	310.15
RPRD1B	RPRD1B	4	156.75	167.77	198.57
RPRD2	RPRD2	7	457.9	406.22	455.17
RPS10	RPS10	2	1393.34	1510.42	1385.15
RPS11	RPS11	1	2113.65	2627.4	3003.58
RPS12	RPS12	3	2318.34	2882.46	3072.51
RPS13	RPS13	2	1928.38	2272.78	2402.09
RPS14	RPS14	4	2712.15	3375.72	4308.96
RPS15	RPS15	1	1645.97	1852.7	2272.57
RPS15A	RPS15A	3	1811.21	2286.59	2388.84
RPS16	RPS16	4	1266.06	1265.0	1647.35
RPS17	RPS17	2	2046.71	2606.11	2623.29
RPS18	RPS18	1	3098.16	3851.86	4355.73
RPS19	RPS19	1	2648.78	3624.83	4369.89
RPS19BP1	RPS19BP1	1	47.15	53.95	54.24
RPS2	RPS2	2	6957.73	7962.19	6908.81
RPS20	RPS20	1	2455.17	3265.41	3786.8
RPS21	RPS21	1	550.33	496.37	829.73
RPS23	RPS23	1	1596.71	2039.52	2281.78
RPS24	RPS24	4	2321.06	2833.04	3365.45
RPS25	RPS25	1	2277.24	3242.92	3548.61
RPS26	RPS26	2	1250.5	1453.03	1571.1
RPS27	RPS27	2	2405.31	3133.77	3517.59
RPS27A	RPS27A	2	2198.67	2896.05	3048.27
RPS27L	RPS27L	2	384.09	493.55	465.37
RPS28	RPS28	1	1108.38	1125.29	1487.54
RPS29	RPS29	1	2154.19	2793.62	3381.77
RPS3	RPS3	4	2285.39	2312.34	2955.63
RPS3A	RPS3A	4	4384.41	5644.63	5993.29
RPS4X	RPS4X	2	5005.09	6050.93	5672.68
RPS5	RPS5	2	2467.61	2935.15	3759.25
RPS6	RPS6	2	4271.09	5325.15	6348.99
RPS6KA1	RPS6KA1	2	29.72	24.68	22.34
RPS6KA2	RPS6KA2	1	17.74	16.82	18.13
RPS6KA3	RPS6KA3	6	349.16	379.65	345.29
RPS6KA4	RPS6KA4	1	68.45	78.56	49.03
RPS6KA5	RPS6KA5	2	83.39	68.96	79.78
RPS6KB1	RPS6KB1	3	401.61	399.89	354.13
RPS6KB2	RPS6KB2	4	180.93	196.11	127.93
RPS6KC1	RPS6KC1	7	218.92	251.86	265.54
RPS6KL1	RPS6KL1	2	43.96	44.79	53.4
RPS7	RPS7	2	3456.66	4424.34	5050.78
RPS8	RPS8	2	4161.9	5221.76	6632.47
RPS9	RPS9	4	2346.32	2598.72	3397.85
RPSA	RPSA	3	5759.25	6500.4	7361.7
RPTOR	RPTOR	2	249.93	182.36	166.84
RPUSD1	RPUSD1	2	65.93	56.69	56.13
RPUSD2	RPUSD2	1	59.58	57.09	55.49
RPUSD3	RPUSD3	1	26.47	23.93	26.8
RPUSD4	RPUSD4	2	125.2	116.59	96.02
RRAGA	RRAGA	1	120.6	113.58	126.34
RRAGB	RRAGB	2	44.72	46.08	39.47
RRAGC	RRAGC	2	253.98	255.68	192.46
RRAS	RRAS	1	45.58	44.84	49.73
RRAS2	RRAS2	5	442.96	578.75	489.69
RRBP1	RRBP1	8	1539.42	1532.33	3563.59
RREB1	RREB1	7	504.51	499.89	655.95
RRM1	RRM1	3	151.25	178.58	160.33
RRM2B	RRM2B	1	160.01	156.59	143.92
RRN3	RRN3	10	326.5	359.51	390.83
RRNAD1	RRNAD1	2	87.22	84.05	74.31
RRP1	RRP1	3	105.1	104.8	108.39
RRP12	RRP12	4	65.93	69.74	104.03
RRP15	RRP15	1	101.27	112.62	144.41
RRP1B	RRP1B	1	93.45	109.4	86.24
RRP7A	RRP7A	2	101.1	98.11	113.16
RRP8	RRP8	2	76.22	74.2	63.69
RRP9	RRP9	1	35.81	30.07	22.06
RRS1	RRS1	2	57.47	79.86	66.56
RSAD1	RSAD1	2	55.86	63.08	85.76
RSAD1_ACSF2	RSAD1_ACSF2	3	2877.36	2411.84	800.42
RSAD2	RSAD2	1	98.41	96.52	94.27
RSBN1	RSBN1	2	205.86	230.57	217.85
RSBN1L	RSBN1L	2	214.52	226.8	206.64
RSF1	RSF1	1	462.27	444.42	447.57
RSL1D1	RSL1D1	4	305.74	320.0	330.83
RSL24D1	RSL24D1	1	195.15	233.35	245.13
RSPO2	RSPO2	1	30.07	29.36	12.75
RSPO3	RSPO3	1	76.66	75.73	76.21
RSPRY1	RSPRY1	2	191.53	188.45	162.18
RSRC1	RSRC1	1	72.22	75.61	95.69
RSRC1_LOC113253632	RSRC1_LOC113253632	1	36.23	58.08	59.85
RSRC1_MLF1	RSRC1_MLF1	1	25.2	24.27	25.11
RSRC2	RSRC2	5	344.12	376.51	375.07
RSRP1	RSRP1	4	254.53	213.42	146.52
RSU1	RSU1	4	293.2	315.45	354.61
RTCA	RTCA	7	604.47	758.99	577.95
RTCB	RTCB	2	407.17	436.98	424.36
RTEL1	RTEL1	4	93.75	79.41	77.54
RTF1	RTF1	1	289.92	269.42	285.26
RTF2	RTF2	2	174.32	188.59	191.36
RTKN	RTKN	4	64.99	59.03	76.93
RTL3	RTL3	1	22.94	18.88	28.61
RTL5	RTL5	1	101.7	75.96	64.7
RTL6	RTL6	3	268.58	323.1	273.05
RTN3	RTN3	4	1978.63	2105.82	2091.23
RTN4	RTN4	13	2867.96	3140.45	3029.46
RTN4IP1	RTN4IP1	4	171.13	175.39	179.65
RTP3	RTP3	3	652.22	665.18	602.04
RTP4	RTP4	1	193.87	160.49	281.44
RTP4_LOC113256653	RTP4_LOC113256653	1	175.23	171.53	266.28
RTRAF	RTRAF	4	524.98	641.35	604.42
RTTN	RTTN	5	263.28	211.26	260.73
RUBCN	RUBCN	3	81.58	49.23	86.47
RUBCNL	RUBCNL	2	38.75	25.69	13.38
RUFY1	RUFY1	2	232.29	227.92	244.06
RUFY2	RUFY2	5	189.9	225.42	128.67
RUFY3	RUFY3	7	860.15	930.93	857.96
RUNDC1	RUNDC1	2	77.41	73.1	77.23
RUNDC3B	RUNDC3B	4	75.31	79.29	88.57
RUNX1T1	RUNX1T1	2	35.95	29.4	29.07
RUSC1	RUSC1	2	68.87	48.2	58.65
RUSC2	RUSC2	6	196.73	174.9	141.57
RUVBL1	RUVBL1	2	151.96	167.92	161.41
RUVBL2	RUVBL2	2	75.2	71.52	62.79
RWDD2A	RWDD2A	1	62.01	61.04	54.77
RWDD2B	RWDD2B	2	85.18	98.78	104.26
RWDD3	RWDD3	8	184.34	191.86	235.62
RWDD4	RWDD4	4	233.71	251.88	206.58
RXFP1	RXFP1	5	408.74	338.24	401.42
RXFP4_LOC113245259	RXFP4_LOC113245259	1	10.97	8.7	25.53
RXRA	RXRA	3	1638.99	1535.47	2219.51
RXRB	RXRB	4	171.13	175.9	160.9
RXYLT1	RXYLT1	1	47.92	63.05	125.79
RYBP	RYBP	1	233.68	267.24	277.08
RYK	RYK	2	246.72	283.36	288.96
RYR1	RYR1	1	22.65	12.77	10.21
RYR2	RYR2	1	208.5	251.92	167.89
RYR3	RYR3	1	19.81	19.05	18.39
S100A10	S100A10	1	550.13	577.99	628.33
S100A11	S100A11	1	151.58	122.4	198.2
S100A13	S100A13	2	33.35	33.59	29.58
S100A16	S100A16	1	17.83	20.45	16.38
S100A6	S100A6	1	28.56	26.5	27.59
S100PBP	S100PBP	10	324.28	340.22	284.36
S1PR1	S1PR1	2	57.25	59.23	67.15
S1PR2	S1PR2	1	103.03	99.31	102.28
S1PR3	S1PR3	1	31.34	27.45	19.51
SAAL1	SAAL1	3	101.39	122.26	134.14
SAC3D1	SAC3D1	1	20.0	15.76	15.85
SACM1L	SACM1L	4	330.37	333.15	383.63
SACS	SACS	1	75.76	68.0	55.33
SAE1	SAE1	2	151.27	148.33	222.36
SAFB	SAFB	6	477.11	431.13	549.06
SAFB2	SAFB2	5	865.16	646.47	537.98
SALL1	SALL1	2	613.13	535.97	522.19
SALL4	SALL4	1	74.29	80.48	113.02
SAMD1	SAMD1	1	17.99	17.12	14.38
SAMD10	SAMD10	1	20.31	9.47	12.37
SAMD11	SAMD11	1	11.28	10.83	59.16
SAMD12	SAMD12	1	29.34	49.87	34.22
SAMD4A	SAMD4A	2	108.0	131.03	198.85
SAMD4B	SAMD4B	2	92.16	82.48	90.7
SAMD5	SAMD5	1	24.28	21.91	16.92
SAMD8	SAMD8	2	120.8	133.6	110.58
SAMD9L	SAMD9L	2	529.63	554.47	594.1
SAMHD1	SAMHD1	5	133.01	101.81	71.93
SAMM50	SAMM50	9	726.17	665.04	769.75
SAMSN1	SAMSN1	1	42.27	40.66	23.87
SAP130	SAP130	5	172.31	159.0	156.58
SAP18	SAP18	3	277.21	303.92	342.76
SAP30	SAP30	1	68.89	111.79	115.0
SAP30BP	SAP30BP	2	74.54	83.94	76.59
SAP30L	SAP30L	1	588.78	658.46	548.95
SAR1A	SAR1A	3	336.21	371.42	403.73
SAR1B	SAR1B	5	2234.92	2277.33	1782.25
SARAF	SARAF	7	2539.76	2892.16	2342.85
SARDH	SARDH	5	1954.93	1729.02	1666.78
SARM1	SARM1	2	166.81	107.71	192.79
SARNP	SARNP	1	65.35	76.59	68.29
SARS	SARS	5	933.17	998.44	1052.71
SARS2	SARS2	1	52.52	54.59	54.7
SART1	SART1	1	205.08	180.6	200.33
SART3	SART3	5	203.32	218.02	242.68
SASH1	SASH1	6	215.52	253.9	226.34
SASH3	SASH3	1	25.74	26.08	27.47
SASS6	SASS6	3	144.01	189.52	253.75
SAT1	SAT1	13	3471.85	4489.17	3711.08
SAT2	SAT2	2	471.67	475.94	491.67
SATB1	SATB1	2	153.65	141.83	112.72
SATB2	SATB2	1	10.15	10.87	19.19
SAV1	SAV1	2	86.65	151.69	123.4
SAXO2	SAXO2	2	56.37	60.79	54.76
SAYSD1	SAYSD1	2	146.52	144.08	110.93
SBDS	SBDS	6	524.39	557.99	522.7
SBF1	SBF1	1	342.02	277.13	266.53
SBF2	SBF2	5	743.32	837.41	1081.7
SBK2	SBK2	5	156.53	133.61	121.08
SBNO1	SBNO1	5	565.61	636.97	761.22
SBNO2	SBNO2	1	103.96	81.72	99.83
SC5D	SC5D	3	3431.93	3440.08	1629.06
SCAF1	SCAF1	2	69.57	65.51	66.92
SCAF11	SCAF11	9	837.01	890.74	1006.38
