#Gene	Name/Description	Isoforms	1 T1 MeanExpLevel	1 T2 MeanExpLevel	1 T3 MeanExpLevel
LOC113268106	LOC113268106	1	31.55	21.88	25.7
LOC113268107	LOC113268107	1	38.86	47.37	33.95
LOC113268130	LOC113268130	1	11.3	15.76	28.66
LOC113268153	LOC113268153	1	134.34	29.23	15.78
LOC113268190	LOC113268190	1	15.72	21.25	26.98
LOC113268200	LOC113268200	1	4.84	7.8	12.41
LOC113268214	LOC113268214	1	5.7	8.48	20.35
LOC113268253	LOC113268253	1	47.97	56.47	66.69
LOC113268294	LOC113268294	1	18.77	15.1	21.45
LOC113268300	LOC113268300	1	247.69	299.56	284.12
LOC113268308	LOC113268308	1	14.12	15.05	19.57
LOC113268362	LOC113268362	3	78.82	90.1	36.76
LOC113268369	LOC113268369	1	13.91	19.55	22.38
LOC113268380	LOC113268380	2	48.76	53.95	53.73
LOC113268387	LOC113268387	1	0.0	0.44	13.62
LOC113268402	LOC113268402	1	17.61	19.7	34.98
LOC113268406	LOC113268406	1	244.66	172.32	110.81
LOC113268412	LOC113268412	1	173.83	154.74	117.66
LOC113268415	LOC113268415	1	64.75	86.66	115.39
LOC113268431	LOC113268431	1	8.1	10.42	28.24
LOC113268471	LOC113268471	1	20.66	18.1	23.01
LOC113268490	LOC113268490	3	53.35	84.25	125.33
LOC113268493	LOC113268493	2	481.25	546.76	547.57
LOC113268508	LOC113268508	2	87.09	157.67	135.81
LOC113268528	LOC113268528	4	850.93	428.6	138.04
LOC113268544	LOC113268544	3	509.82	501.54	437.29
LOC113268555	LOC113268555	1	62.97	53.64	74.51
LOC113268570	LOC113268570	1	13.32	12.23	14.85
LOC113268577	LOC113268577	1	14.76	15.91	39.19
LOC113268579	LOC113268579	1	6.4	16.26	9.61
LOC113268586	LOC113268586	1	77.3	92.35	85.84
LOC113268587	LOC113268587	1	65.73	71.41	91.04
LOC113268632	LOC113268632	1	45.2	62.41	73.83
LOC113268633	LOC113268633	1	3133.17	3643.99	3770.9
LOC113268656	LOC113268656	4	498.51	526.32	380.54
LOC113268661	LOC113268661	1	19.76	21.78	12.64
LOC113268664	LOC113268664	1	7.63	3.3	14.71
LOC113268666	LOC113268666	2	22.33	22.74	52.11
LOC113268671	LOC113268671	6	208.58	272.32	51.11
LOC113268679	LOC113268679	1	39.37	35.52	38.01
LOC113268689_SRSF7	LOC113268689_SRSF7	1	36.73	20.56	36.72
LOC113268691	LOC113268691	2	22.87	21.92	35.16
LOC113268704	LOC113268704	1	45.37	44.18	32.68
LOC113268710	LOC113268710	1	19.25	15.56	0.68
LOC113268711	LOC113268711	1	74.0	54.4	8.1
LOC113268718	LOC113268718	5	1543.25	901.98	549.56
LOC113268731	LOC113268731	2	41.84	21.65	10.28
LOC113268827	LOC113268827	2	135.52	172.34	188.78
LOC113268849	LOC113268849	1	16.65	13.89	22.21
LOC113268853	LOC113268853	1	27.45	34.64	31.89
LOC113268864	LOC113268864	2	35.07	35.58	42.72
LOC113268919	LOC113268919	2	61.1	70.48	76.81
LOC113268942	LOC113268942	1	188.93	171.31	174.23
LOC113268943	LOC113268943	4	225.69	189.81	162.32
LOC113268946	LOC113268946	2	239.27	152.66	100.39
LOC113268960	LOC113268960	1	51.09	23.77	65.18
LOC113268965	LOC113268965	1	109.69	96.26	105.14
LOC113268977	LOC113268977	1	22.51	18.93	17.6
LOC113268978	LOC113268978	1	24.69	30.92	31.93
LOC113269003	LOC113269003	1	11.62	12.05	24.6
LOC113269004	LOC113269004	8	675.93	499.25	521.74
LOC113269065	LOC113269065	1	10.47	10.57	17.9
LOC113269084	LOC113269084	1	33.19	28.29	29.8
LOC113269108	LOC113269108	2	39.8	36.98	68.06
LOC113269110	LOC113269110	1	10.15	13.24	12.18
LOC113269119	LOC113269119	1	14.31	15.38	18.89
LOC113269126	LOC113269126	1	165.4	128.0	137.67
LOC113269200	LOC113269200	1	65177.7	54778.58	52759.45
LOC113269201	LOC113269201	1	550.17	372.57	296.73
LOC113269202	LOC113269202	1	636.34	446.76	582.64
LOC113269239	LOC113269239	1	14.33	14.14	15.93
LOC113269239_TMEM18	LOC113269239_TMEM18	1	26.05	24.6	21.82
LOC113269250	LOC113269250	1	75.29	70.24	63.0
LOC113269262	LOC113269262	1	15.63	13.27	17.29
LOC113269263	LOC113269263	1	456.02	403.23	310.5
LOC113269270	LOC113269270	1	71.29	122.91	188.59
LOC113269280	LOC113269280	1	51.97	60.63	70.75
LOC113269282	LOC113269282	1	27.7	20.17	22.67
LOC113269288	LOC113269288	1	30.1	38.66	102.87
LOC113269289	LOC113269289	1	6.32	11.32	32.31
LOC113269297_RAB6A	LOC113269297_RAB6A	1	43.08	30.69	35.67
LOC113269300	LOC113269300	1	36.51	27.13	21.68
LOC113269302	LOC113269302	1	130.39	150.45	130.97
LOC113269316	LOC113269316	2	44.09	33.33	32.26
LOC113269356	LOC113269356	4	187.5	221.75	193.74
LOC113269358	LOC113269358	1	9.16	8.38	12.35
LOC113269376	LOC113269376	1	19.96	11.81	1.06
LOC113269381	LOC113269381	3	127.97	118.91	185.02
LOC113269396	LOC113269396	1	7.98	11.98	42.74
LOC113269397	LOC113269397	1	9.25	15.79	47.04
LOC113269400	LOC113269400	1	6.51	9.71	22.36
LOC113269409	LOC113269409	2	182.1	182.39	96.83
LOC113269411	LOC113269411	1	5.3	5.6	13.0
LOC113269468	LOC113269468	1	9.28	11.49	12.21
LOC113269479	LOC113269479	1	11.34	15.4	11.95
LOC113269518	LOC113269518	1	16.37	20.24	35.87
LOC113269521	LOC113269521	1	24.57	36.27	60.47
LOC113269531	LOC113269531	1	18.15	16.03	23.19
LOC113269539	LOC113269539	1	3.51	6.52	13.4
LOC113269566	LOC113269566	1	32.32	31.81	35.44
LOC113269584	LOC113269584	1	27.66	28.08	34.88
LOC113269590	LOC113269590	1	9.92	18.47	18.08
LOC113269593	LOC113269593	1	15.71	17.96	16.47
LOC113269618	LOC113269618	1	21.28	20.29	28.93
LOC113269619	LOC113269619	1	27.56	25.28	39.74
LOC113269632	LOC113269632	6	229.68	228.6	260.56
LOC113269657	LOC113269657	1	21.62	17.85	21.18
LOC113269665	LOC113269665	1	13.73	13.79	14.25
LOC113269666	LOC113269666	1	87.2	111.15	83.68
LOC113269674	LOC113269674	4	75.61	85.42	90.45
LOC113269687	LOC113269687	1	158.17	193.01	186.25
LOC113269695	LOC113269695	2	30.65	26.07	32.68
LOC113269697	LOC113269697	1	493.7	440.51	236.64
LOC113269698	LOC113269698	1	19.16	20.67	23.75
LOC113269715	LOC113269715	1	496.83	160.54	250.12
LOC113269745	LOC113269745	1	11.25	12.31	13.24
LOC113269805	LOC113269805	1	3.02	5.66	13.0
LOC113269823	LOC113269823	4	192.56	237.85	222.61
LOC113269830	LOC113269830	1	11.23	12.24	13.08
LOC113269846	LOC113269846	1	9.23	10.26	16.88
LOC113269849	LOC113269849	1	25.41	19.47	23.85
LOC113269870	LOC113269870	1	12.0	14.81	19.7
LOC113269882	LOC113269882	1	11.71	20.69	50.44
LOC113269908	LOC113269908	1	4.45	7.74	11.72
LOC113269910	LOC113269910	1	18.31	23.27	23.75
LOC113269942	LOC113269942	1	13.24	14.04	5.1
LOC113269962	LOC113269962	2	43.4	30.62	37.09
LOC113270021	LOC113270021	1	16.93	13.74	15.43
LOC113270057	LOC113270057	1	12.22	10.53	12.6
LOC113270085	LOC113270085	3	132.26	119.93	108.29
LOC113270087	LOC113270087	1	5.63	8.94	17.78
LOC113270104	LOC113270104	2	11.29	22.15	61.07
LOC113270105	LOC113270105	1	25.41	28.96	36.45
LOC113270112	LOC113270112	1	19.89	19.0	19.43
LOC113270113	LOC113270113	1	33.91	38.21	49.96
LOC113270119	LOC113270119	1	47.13	49.13	61.78
LOC113270123	LOC113270123	1	40.66	48.34	61.39
LOC113270127	LOC113270127	1	31.35	29.88	55.03
LOC113270141	LOC113270141	1	30.19	23.34	32.38
LOC113270149	LOC113270149	1	38.1	29.04	28.11
LOC113270150	LOC113270150	2	25.02	27.75	32.32
LOC113270159	LOC113270159	1	72.09	76.82	92.66
LOC113270161	LOC113270161	1	10.42	12.59	13.92
LOC113270166	LOC113270166	1	74.95	68.23	58.52
LOC113270174	LOC113270174	2	55.13	39.89	50.61
LOC113270179	LOC113270179	1	53.13	44.04	34.17
LOC113270188	LOC113270188	8	307.82	300.88	412.83
LOC113270205	LOC113270205	1	13.64	29.89	5.36
LOC113270209	LOC113270209	1	20.07	35.76	42.79
LOC113270215	LOC113270215	1	7.41	10.91	15.93
LOC113270271	LOC113270271	3	68.24	98.53	142.53
LOC113270305	LOC113270305	7	835.66	369.74	203.15
LOC113270332	LOC113270332	5	263.19	229.85	361.22
LOC113270361	LOC113270361	2	584.67	425.55	337.82
LOC113270362_NUMB	LOC113270362_NUMB	8	335.1	346.53	276.32
LOC113270384	LOC113270384	1	99.42	92.92	74.43
LOC113270405	LOC113270405	1	6.28	11.36	17.56
LOC113270409	LOC113270409	1	15.17	14.43	13.65
LOC113270440	LOC113270440	3	93.91	40.65	16.62
LOC113270440_SF3B6	LOC113270440_SF3B6	1	12.17	7.15	12.38
LOC113270441	LOC113270441	4	110.2	108.5	91.75
LOC113270466	LOC113270466	5	122.94	125.47	138.54
LOC113270467	LOC113270467	1	24.75	24.9	33.74
LOC113270471	LOC113270471	1	34.49	41.06	118.44
LOC113270472	LOC113270472	3	450.06	492.46	428.44
LOC113270473	LOC113270473	1	17.49	17.73	38.77
LOC113270490	LOC113270490	1	54.49	43.89	21.32
LOC113270496	LOC113270496	1	8.69	8.37	14.51
LOC113270508	LOC113270508	1	6.91	3.37	13.54
LOC113270524	LOC113270524	1	38.73	31.74	21.24
LOC113270529	LOC113270529	1	19.42	21.35	15.05
LOC113270534	LOC113270534	1	21.67	20.93	18.63
LOC113270541	LOC113270541	3	50.86	48.74	10.44
LOC113270545	LOC113270545	1	15.87	14.44	20.25
LOC113270553	LOC113270553	1	15.0	16.83	17.59
LOC113270559	LOC113270559	1	59.69	75.05	64.68
LOC113270560	LOC113270560	2	37.27	35.98	49.16
LOC113270588	LOC113270588	2	209.06	135.44	158.14
LOC113270621	LOC113270621	5	1352.33	1046.51	834.01
LOC113270622	LOC113270622	7	265.04	267.81	276.92
LOC113270627	LOC113270627	2	320.25	230.21	234.28
LOC113270677	LOC113270677	1	4.08	5.88	17.78
LOC113270720	LOC113270720	2	131.79	119.53	216.09
LOC113270721	LOC113270721	7	1043.6	888.37	1558.07
LOC113270722	LOC113270722	9	243.77	221.74	124.17
LOC113270723	LOC113270723	1	50.05	29.89	11.11
LOC113270740	LOC113270740	1	17.65	9.45	6.48
LOC113270746	LOC113270746	1	130.97	106.5	39.56
LOC113270754	LOC113270754	1	1878.87	1599.94	1126.32
LOC113270765	LOC113270765	3	33.25	28.92	164.1
LOC113270769	LOC113270769	1	15.99	16.34	14.24
LOC113270771	LOC113270771	1	75.32	84.62	92.72
LOC113270775	LOC113270775	1	30.54	24.13	21.16
LOC113270785	LOC113270785	4	160.79	142.29	79.95
LOC113270788	LOC113270788	1	10.73	13.68	14.49
LOC113270817	LOC113270817	5	235.84	255.85	295.4
LOC113270826	LOC113270826	2	25.65	29.84	25.79
LOC113270849	LOC113270849	3	49.49	54.6	71.57
LOC113270855	LOC113270855	1	10.51	8.3	14.25
LOC113270871	LOC113270871	1	8.6	11.91	21.38
LOC113270876	LOC113270876	6	422.77	488.26	624.49
LOC113270904	LOC113270904	1	14.95	17.8	19.04
LOC113270905_LOC113270906	LOC113270905_LOC113270906	1	19.17	23.54	20.4
LOC113270917	LOC113270917	2	68.96	71.93	62.45
LOC113270928	LOC113270928	2	38.01	40.46	40.45
LOC113270937	LOC113270937	1	17.0	27.66	26.01
LOC113270939	LOC113270939	1	52.17	65.15	82.14
LOC113270971	LOC113270971	1	15.84	15.21	18.99
LOC113270977	LOC113270977	1	20.1	16.19	25.13
LOC113270978	LOC113270978	1	15.12	13.94	15.21
LOC113270979	LOC113270979	4	130.57	125.12	80.68
LOC113271000	LOC113271000	1	581.48	523.2	521.36
LOC113271010	LOC113271010	1	26.57	22.99	31.28
LOC113271041	LOC113271041	2	201.84	137.01	125.46
LOC113271042	LOC113271042	1	39.34	51.76	53.65
LOC113271077	LOC113271077	1	56.75	48.57	25.31
LOC113271102	LOC113271102	1	9.47	8.23	14.72
LOC113271103	LOC113271103	1	21.12	27.94	18.72
LOC113271124	LOC113271124	2	26.39	32.59	45.57
LOC113271162	LOC113271162	2	67.92	74.68	87.9
LOC113271173	LOC113271173	1	56.0	66.54	144.04
LOC113271185	LOC113271185	2	33.54	34.81	25.69
LOC113271191	LOC113271191	1	7.99	11.08	13.88
LOC113271199	LOC113271199	1	78.93	34.8	19.84
LOC113271208	LOC113271208	1	26.6	9.55	2.67
LOC113271210	LOC113271210	1	7.58	88.69	49.14
LOC113271214	LOC113271214	1	36.52	47.04	47.86
LOC113271216	LOC113271216	2	338.06	287.16	294.87
LOC113271230	LOC113271230	4	121.73	83.1	80.76
LOC113271231	LOC113271231	1	103.46	90.58	90.61
LOC113271232	LOC113271232	1	18.29	15.39	16.34
LOC113271240	LOC113271240	4	293.11	274.93	282.31
LOC113271245	LOC113271245	1	15.82	15.76	19.24
LOC113271252	LOC113271252	4	262.55	313.03	280.41
LOC113271271	LOC113271271	1	139.42	78.8	44.62
LOC113271280	LOC113271280	1	15.28	26.32	24.86
LOC113271294	LOC113271294	1	47.14	46.72	56.03
LOC113271311	LOC113271311	1	29.56	36.4	48.13
LOC113271312	LOC113271312	1	47.11	53.3	67.79
LOC113271320	LOC113271320	1	22.47	20.08	16.35
LONP1	LONP1	1	690.01	504.95	602.33
LONP2	LONP2	9	932.26	796.39	671.14
LONRF1	LONRF1	2	277.39	332.03	348.83
LONRF3	LONRF3	3	394.0	450.85	574.47
LOX	LOX	3	1888.2	2557.89	2342.6
LOXL1	LOXL1	1	325.64	229.24	181.36
LOXL2	LOXL2	14	2326.82	1333.85	1170.45
LOXL3	LOXL3	5	274.88	173.17	73.61
LOXL4	LOXL4	4	146.05	125.06	204.07
LPAR1	LPAR1	5	683.17	516.89	271.72
LPAR4	LPAR4	1	27.26	9.49	3.47
LPAR6	LPAR6	1	66.07	67.78	70.33
LPCAT1	LPCAT1	1	147.54	145.24	189.55
LPCAT2	LPCAT2	2	97.11	142.52	141.13
LPCAT3	LPCAT3	2	141.44	91.39	139.54
LPCAT4	LPCAT4	1	24.43	31.36	46.6
LPGAT1	LPGAT1	1	843.63	841.69	792.24
LPIN1	LPIN1	7	3496.11	2169.73	1342.64
LPIN2	LPIN2	7	1082.03	1199.89	1353.88
LPIN3	LPIN3	4	206.33	210.22	193.79
LPL	LPL	7	71899.92	47578.82	13612.98
LPP	LPP	18	1562.44	1500.84	1515.13
LPXN	LPXN	2	71.72	60.98	51.6
LRAT	LRAT	3	29.81	43.14	13.18
LRBA	LRBA	6	1238.7	1096.36	996.75
LRCH1	LRCH1	5	563.23	678.84	646.92
LRCH2	LRCH2	1	14.79	11.58	13.57
LRCH3	LRCH3	5	837.37	843.12	832.27
LRCH3_FYTTD1	LRCH3_FYTTD1	2	141.46	183.68	178.35
LRCH4	LRCH4	2	56.46	43.15	84.45
LRFN3	LRFN3	1	45.36	40.07	50.59
LRFN4	LRFN4	1	12.56	15.02	23.07
LRFN5	LRFN5	2	68.59	70.22	41.23
LRG1	LRG1	1	30.82	35.36	23.24
LRGUK	LRGUK	1	10.19	11.41	17.06
LRIF1	LRIF1	2	489.66	495.85	475.26
LRIG1	LRIG1	3	910.38	1155.18	661.49
LRIG2	LRIG2	5	777.83	749.66	733.35
LRIG3	LRIG3	3	608.92	679.24	740.01
LRMDA	LRMDA	2	58.4	56.93	39.95
LRMP	LRMP	2	178.37	144.6	129.2
LRP1	LRP1	2	26851.95	29207.95	24047.46
LRP10	LRP10	2	747.18	847.59	917.23
LRP11	LRP11	1	220.09	158.48	75.2
LRP12	LRP12	3	201.84	236.03	244.46
LRP1B	LRP1B	1	57.01	30.44	10.53
LRP2	LRP2	1	32.09	27.88	30.77
LRP3	LRP3	1	277.36	254.11	220.52
LRP4	LRP4	1	121.09	120.59	107.5
LRP5	LRP5	2	363.7	412.6	469.64
LRP6	LRP6	3	6354.19	7222.44	5382.03
LRP8	LRP8	2	25.2	20.94	43.83
LRPAP1	LRPAP1	4	647.57	703.78	774.99
LRPPRC	LRPPRC	9	3978.51	2784.08	2185.97
LRR1	LRR1	2	71.74	61.51	70.52
LRRC1	LRRC1	1	109.04	117.6	127.98
LRRC14	LRRC14	4	144.07	144.81	123.28
LRRC17	LRRC17	3	504.92	250.29	160.12
LRRC2	LRRC2	2	54.14	60.06	64.54
LRRC20	LRRC20	5	121.36	165.3	195.3
LRRC25	LRRC25	1	23.8	15.02	8.17
LRRC27	LRRC27	2	20.07	31.38	31.1
LRRC28	LRRC28	11	706.43	694.69	610.8
LRRC29	LRRC29	1	18.15	21.96	19.54
LRRC3	LRRC3	2	125.36	163.44	150.08
LRRC32	LRRC32	2	92.96	85.69	216.81
LRRC36	LRRC36	1	16.83	12.39	8.53
LRRC39	LRRC39	2	19.43	21.39	23.86
LRRC3B	LRRC3B	3	38.49	39.66	27.41
LRRC3C	LRRC3C	1	29.12	14.64	6.2
LRRC40	LRRC40	4	153.63	145.43	172.71
LRRC41	LRRC41	4	494.99	481.01	469.81
LRRC42	LRRC42	4	137.64	151.47	175.14
LRRC43	LRRC43	1	4.44	5.04	18.4
LRRC47	LRRC47	2	467.44	435.79	420.52
LRRC49	LRRC49	5	175.28	183.46	180.58
LRRC4B	LRRC4B	1	69.01	70.48	82.8
LRRC4C	LRRC4C	1	15.13	15.62	15.46
LRRC56	LRRC56	7	104.22	136.94	160.23
LRRC57	LRRC57	3	345.02	313.56	286.2
LRRC58	LRRC58	1	2417.48	2112.86	1829.82
LRRC59	LRRC59	6	1205.69	911.29	1068.94
LRRC61	LRRC61	5	350.36	406.1	311.8
LRRC66	LRRC66	1	26.47	49.57	38.27
LRRC66_SGCB	LRRC66_SGCB	4	1153.5	1470.91	1017.93
LRRC75A	LRRC75A	1	46.29	47.39	39.29
LRRC75B	LRRC75B	1	27.87	27.73	29.55
LRRC8A	LRRC8A	3	215.1	291.68	274.84
LRRC8B	LRRC8B	2	252.15	254.47	216.41
LRRC8C	LRRC8C	3	275.55	319.94	227.74
LRRC8D	LRRC8D	3	329.68	274.21	145.32
LRRC8E	LRRC8E	1	17.18	15.79	16.32
LRRC9	LRRC9	1	2.6	14.15	9.46
LRRCC1	LRRCC1	5	839.58	1030.04	655.76
LRRFIP1	LRRFIP1	13	1007.08	1148.04	1191.91
LRRFIP2	LRRFIP2	9	518.81	566.47	632.33
LRRK1	LRRK1	4	407.5	503.36	523.0
LRRK2	LRRK2	4	947.42	1310.56	1692.77
LRRN4CL	LRRN4CL	1	258.17	289.75	303.19
LRSAM1	LRSAM1	5	125.25	125.5	120.72
LRWD1	LRWD1	2	114.09	110.56	120.64
LSAMP	LSAMP	2	179.97	97.26	43.31
LSG1	LSG1	2	429.06	402.02	439.2
LSM1	LSM1	4	192.25	164.54	193.27
LSM10	LSM10	3	55.42	57.62	48.93
LSM11	LSM11	1	17.18	17.43	24.02
LSM12	LSM12	2	464.37	409.24	374.8
LSM14A	LSM14A	6	1118.17	1068.85	891.61
LSM14B	LSM14B	3	146.55	133.9	167.72
LSM2	LSM2	1	103.99	94.87	90.2
LSM3	LSM3	1	199.62	177.2	188.59
LSM4	LSM4	3	255.26	245.77	255.76
LSM5	LSM5	1	60.31	67.08	56.09
LSM6	LSM6	4	152.48	139.27	135.7
LSM7	LSM7	1	39.87	29.69	34.88
LSM8	LSM8	4	200.36	213.84	216.98
LSP1	LSP1	4	2236.84	2025.7	2464.87
LSS	LSS	3	1343.43	463.78	500.92
LTA4H	LTA4H	5	633.38	731.15	507.19
LTBP1	LTBP1	7	905.12	769.84	534.51
LTBP2	LTBP2	3	745.37	1314.68	1334.63
LTBP3	LTBP3	3	515.8	808.69	618.12
LTBP4	LTBP4	8	3125.18	3839.33	3323.16
LTBR	LTBR	5	614.49	601.04	654.2
LTC4S	LTC4S	1	46.93	47.06	39.28
LTN1	LTN1	8	1143.31	1204.07	930.09
LTO1	LTO1	4	163.21	130.1	128.91
LTV1	LTV1	1	298.13	298.16	378.11
LUC7L	LUC7L	8	524.64	550.94	539.46
LUC7L3	LUC7L3	9	1124.41	1284.56	1235.29
LUM	LUM	4	8958.16	5288.42	3724.71
LURAP1	LURAP1	2	57.34	61.69	65.26
LURAP1L	LURAP1L	1	95.1	89.2	56.94
LUZP1	LUZP1	3	377.78	401.72	585.5
LUZP6	LUZP6	1	103.28	105.71	40.38
LVRN	LVRN	5	1782.15	1366.7	790.61
LXN	LXN	2	136.23	114.22	90.51
LY6E	LY6E	2	30.27	43.71	50.18
LY6G5B	LY6G5B	1	0.04	3.57	28.29
LY6H	LY6H	1	16.93	21.98	10.09
LY9	LY9	1	15.8	18.5	19.16
LY96	LY96	1	14.78	15.52	16.47
LYAR	LYAR	2	42.99	37.69	48.54
LYG2	LYG2	2	25.61	65.81	61.56
LYL1	LYL1	1	22.87	24.42	20.98
LYN	LYN	4	212.57	221.77	267.34
LYPLA1	LYPLA1	3	384.13	303.58	259.4
LYPLA2	LYPLA2	4	151.99	117.27	132.77
LYPLAL1	LYPLAL1	3	192.16	197.14	173.14
LYRM1	LYRM1	4	142.96	124.16	71.3
LYRM2	LYRM2	1	191.77	196.27	188.41
LYRM4	LYRM4	1	78.19	70.45	60.88
LYRM7	LYRM7	5	141.95	117.87	166.99
LYRM9	LYRM9	3	78.18	81.39	80.49
LYSMD1	LYSMD1	3	121.67	141.46	109.09
LYSMD2	LYSMD2	2	67.0	55.22	56.49
LYSMD3	LYSMD3	2	169.05	168.26	160.49
LYSMD4	LYSMD4	3	256.3	282.31	281.29
LYST	LYST	3	1140.09	1207.72	1357.78
LYVE1	LYVE1	2	813.44	1000.21	792.09
LYZ	LYZ	1	155.52	147.95	172.59
LZIC	LZIC	4	553.2	497.25	449.08
LZTFL1	LZTFL1	4	296.41	362.96	349.23
LZTR1	LZTR1	2	650.93	666.09	631.83
LZTS1	LZTS1	1	22.51	12.21	15.38
LZTS2	LZTS2	2	389.23	497.69	587.62
LZTS3	LZTS3	3	233.19	142.74	163.12
M6PR	M6PR	5	1083.93	954.3	1017.87
MAATS1	MAATS1	1	12.98	15.91	19.29
MACF1	MACF1	11	11404.16	11830.75	12688.5
MACO1	MACO1	1	604.46	631.52	494.58
MACROD1	MACROD1	1	299.45	180.3	79.27
MACROD2	MACROD2	1	18.12	16.42	22.58
MAD1L1	MAD1L1	6	157.07	157.56	164.99
MAD2L1	MAD2L1	3	68.37	81.75	84.13
MAD2L1BP	MAD2L1BP	1	89.19	102.2	100.88
MAD2L2	MAD2L2	3	68.09	70.19	110.8
MADD	MADD	4	69.82	128.18	226.18
MAEA	MAEA	5	399.73	424.02	453.03
MAF	MAF	2	618.68	770.15	694.26
MAF1	MAF1	6	979.13	1016.55	864.16
MAFB	MAFB	1	436.5	536.72	366.68
MAFF	MAFF	2	82.99	187.09	207.0
MAFG	MAFG	1	21.64	23.9	30.41
MAFK	MAFK	6	90.02	128.35	191.72
MAGED1	MAGED1	11	1126.75	907.02	1113.25
MAGED2	MAGED2	9	1035.09	961.22	797.72
MAGEE2	MAGEE2	1	25.08	33.2	54.34
MAGEF1	MAGEF1	1	137.84	135.64	152.86
MAGEH1	MAGEH1	1	67.52	62.53	95.76
MAGI1	MAGI1	3	217.83	332.24	221.88
MAGI2	MAGI2	1	121.65	171.76	163.81
MAGI3	MAGI3	2	366.07	344.58	403.6
MAGIX	MAGIX	1	28.08	19.61	16.24
MAGOH	MAGOH	3	271.19	273.39	319.69
MAGOHB	MAGOHB	2	157.18	153.36	173.79
MAGT1	MAGT1	2	823.55	637.9	593.4
MAIP1	MAIP1	3	210.89	197.87	272.89
MAK16	MAK16	3	373.37	352.46	324.94
MAL2	MAL2	1	147.95	182.85	48.43
MALL	MALL	3	132.33	150.94	123.91
MALSU1	MALSU1	2	417.09	309.55	276.14
MALT1	MALT1	2	110.69	122.87	119.77
MAMDC2	MAMDC2	11	523.43	823.29	380.04
MAML1	MAML1	1	255.16	252.98	311.91
MAML2	MAML2	2	531.89	774.1	753.6
MAML3	MAML3	1	43.43	55.71	70.93
MAN1A1	MAN1A1	7	3345.59	3603.15	2105.7
MAN1A2	MAN1A2	2	695.73	718.4	637.7
MAN1C1	MAN1C1	1	168.97	149.94	166.09
MAN2A1	MAN2A1	2	988.29	927.48	868.06
MAN2A2	MAN2A2	4	640.26	598.82	651.51
MAN2B1	MAN2B1	5	1982.11	1838.11	1347.08
MAN2C1	MAN2C1	7	285.02	284.17	317.89
MANBA	MANBA	6	641.88	603.34	357.28
MANBAL	MANBAL	5	543.11	419.12	360.48
MANEA	MANEA	6	315.28	262.45	188.83
MANEAL	MANEAL	1	34.34	42.54	40.35
MANF	MANF	1	195.96	177.95	168.2
MANSC1	MANSC1	1	159.19	164.52	191.04
MANSC4	MANSC4	1	6.16	6.02	11.85
MAOB	MAOB	2	40.68	47.57	45.16
MAP10	MAP10	2	217.4	243.52	259.23
MAP1A	MAP1A	3	3280.92	3935.49	3236.06
MAP1B	MAP1B	1	1716.26	1735.19	1529.36
MAP1LC3A	MAP1LC3A	1	413.04	302.59	198.36
MAP1LC3B	MAP1LC3B	4	1420.04	1970.81	2421.52
MAP1S	MAP1S	2	134.9	157.05	195.76
MAP2	MAP2	3	46.4	84.18	77.33
MAP2K1	MAP2K1	5	595.0	671.01	660.12
MAP2K2	MAP2K2	1	264.53	219.5	230.41
MAP2K3	MAP2K3	3	207.76	160.99	180.56
MAP2K4	MAP2K4	1	333.65	362.17	298.44
MAP2K5	MAP2K5	7	308.9	335.25	382.05
MAP2K6	MAP2K6	1	91.85	61.5	49.3
MAP2K7	MAP2K7	2	212.55	190.46	184.1
MAP3K1	MAP3K1	2	818.92	918.72	771.75
MAP3K10	MAP3K10	1	68.52	68.8	94.51
MAP3K11	MAP3K11	1	151.31	168.53	182.8
MAP3K12	MAP3K12	3	160.47	135.33	155.38
MAP3K13	MAP3K13	3	67.31	59.59	65.69
MAP3K14	MAP3K14	3	265.62	259.31	307.82
MAP3K15	MAP3K15	4	241.42	234.39	85.71
MAP3K2	MAP3K2	2	1981.47	2127.13	2304.8
MAP3K20	MAP3K20	5	3543.53	3818.7	2986.43
MAP3K21	MAP3K21	1	86.38	79.11	109.69
MAP3K3	MAP3K3	3	703.82	791.67	780.94
MAP3K4	MAP3K4	5	639.98	708.3	683.93
MAP3K5	MAP3K5	2	382.91	434.91	338.62
MAP3K6	MAP3K6	2	93.93	96.61	117.83
MAP3K7	MAP3K7	5	538.57	477.59	557.7
MAP3K7CL	MAP3K7CL	1	51.05	37.89	21.74
MAP3K8	MAP3K8	4	122.68	155.72	217.74
MAP3K9	MAP3K9	2	77.18	75.19	103.53
MAP4	MAP4	16	3708.59	4415.28	4641.02
MAP4K1	MAP4K1	1	11.41	15.62	18.32
MAP4K2	MAP4K2	3	71.85	73.25	84.41
MAP4K3	MAP4K3	4	558.43	678.54	973.16
MAP4K4	MAP4K4	9	1992.2	2056.64	1805.58
MAP4K5	MAP4K5	3	613.47	736.69	983.68
MAP6D1	MAP6D1	1	9.2	10.5	12.36
MAP7	MAP7	3	94.07	114.75	68.64
MAP7D1	MAP7D1	1	853.28	1020.33	1144.08
MAP7D2	MAP7D2	1	69.41	65.33	121.55
MAP7D3	MAP7D3	10	860.95	1129.25	955.79
MAP9	MAP9	2	172.56	178.79	96.43
MAPK1	MAPK1	1	1600.43	1662.2	1246.33
MAPK11	MAPK11	2	100.6	107.78	106.48
